ts,Tsurf,Csurf,Tc,Cc,jw,W,Tamb,Camb
1680.0,309.224428669796,2.5476668016980533,306.10023456807335,2.5499997994966623,5.409778640496116e-09,0.7400119350725378,313.77099999999996,0.03219
1740.0,309.57990032937295,2.5475423925666174,306.41861868697333,2.54999972404197,5.718034384140224e-09,0.740002256106624,314.316,0.03262
1800.0,309.92964021593497,2.547410679386446,306.73730061565595,2.5499996278612826,6.01043059239858e-09,0.7399920401100001,314.66299999999995,0.03307
1860.0,309.9778331001974,2.5468500646308607,307.011568873934,2.5499995842521566,5.782229569008662e-09,0.5865710409385321,315.068,0.03345
1920.0,310.15126541295484,2.5466095786390497,307.28694937211714,2.5499995361846226,5.643910860327267e-09,0.5865631536010731,315.102,0.03403
1980.0,310.35348149067744,2.5464151058096673,307.55881477429807,2.549999483274602,5.678413749974026e-09,0.5865553462320467,315.41299999999995,0.03447
2040.0,310.5787166283424,2.5462234714394123,307.8226074042073,2.549999425125495,5.882111522331318e-09,0.5865473709471185,315.739,0.03476
2100.0,310.7984215046908,2.5460397045128262,308.0776371330775,2.5499993613255847,6.015197855258181e-09,0.5865391568485625,315.895,0.03513
2160.0,311.0207943223801,2.5458698530201156,308.3255837032178,2.5499992914413525,6.0954912588758676e-09,0.5865307997165276,316.135,0.03558
2220.0,311.26533133454893,2.545709885318609,308.5685444391129,2.5499992150119097,6.179194924732173e-09,0.5865223330809116,316.543,0.03609
2280.0,311.49848348035835,2.545545631798552,308.8079622399827,2.549999131547553,6.3562015260114625e-09,0.5865136755758009,316.68399999999997,0.03646
2340.0,311.7501368252439,2.54535069656953,309.0451205632895,2.5499990405284962,6.819254312385014e-09,0.5865045891288974,317.12,0.03653
2400.0,311.9888872630809,2.545159880071881,309.28123046129394,2.5499989414025226,6.988153683688042e-09,0.5864950529722245,317.25199999999995,0.03694
2460.0,312.2412994477291,2.544971836925775,309.5170732208373,2.549998833583569,7.226619411207574e-09,0.5864852480859751,317.65299999999996,0.03731
2520.0,312.483603822666,2.5447798685942606,309.7532956033338,2.5499987164501365,7.464761089775972e-09,0.5864751029114375,317.813,0.03766
2580.0,312.70139424122914,2.544599196502788,309.9901707667039,2.5499985893444594,7.56738527228742e-09,0.5864647215979705,317.851,0.03812
2640.0,312.94529058586687,2.54440786887798,310.22789889520703,2.5499984515710623,7.88020445011846e-09,0.5864540692787464,318.28799999999995,0.0384
2700.0,313.18570822595865,2.544195565592209,310.4659882398952,2.5499983023971824,8.270096915038082e-09,0.586442917784321,318.47299999999996,0.03858
2760.0,313.3978331090196,2.5439966911338843,310.70382626897646,2.549998141055208,8.38550333455053e-09,0.5864314142203765,318.474,0.03903
2820.0,313.6048173426139,2.5438044549519523,310.9415557603503,2.549997966739578,8.55976936279299e-09,0.5864197190023852,318.61199999999997,0.0394
2880.0,313.83436936140794,2.5435898895801934,311.17889794821565,2.5499977786033363,8.977100825111823e-09,0.586407621399715,318.96799999999996,0.03954
2940.0,314.0338285611136,2.543396962335824,311.4148913066786,2.549997575763331,8.967165471039189e-09,0.5863952233232039,318.88899999999995,0.04013
3000.0,314.2335558018455,2.5431789523563424,311.649082836375,2.5499973573014425,9.452656626419692e-09,0.5863825148518104,319.08,0.04011
3060.0,314.42742685288215,2.5429856825244483,311.88143147738623,2.549997122259284,9.39259481568026e-09,0.5863695037972595,319.149,0.04076
3120.0,314.65943575970573,2.5427564570166403,312.1113625887317,2.549996869639444,1.0001020228598305e-08,0.5863561319335613,319.662,0.0407
3180.0,314.87844424678786,2.54254026876448,312.3384603959335,2.5499965984081077,1.0069226328103303e-08,0.5863422696003888,319.75199999999995,0.04128
3240.0,315.0870213079067,2.5423240901364856,312.56307068215744,2.5499963074888585,1.0350426294155556e-08,0.586328175054122,319.911,0.04157
3300.0,315.2944946086975,2.5421009219180366,312.7862949901952,2.5499959957530813,1.062666872279166e-08,0.5863136956993563,320.08299999999997,0.04187
3360.0,315.4801199617074,2.541868433309153,313.0085404319422,2.549995662017974,1.094737959695891e-08,0.5862987968577105,320.06199999999995,0.04205
3420.0,315.6689327468326,2.5416330552521282,313.2296535018362,2.549995305040048,1.1234641049735788e-08,0.5862834893120477,320.239,0.04229
3480.0,315.8359750264735,2.541393610798785,313.44914474015985,2.5499949235297925,1.151606341388831e-08,0.5862677766011236,320.15799999999996,0.04247
3540.0,316.00179161398336,2.5411610528415416,313.6662548969308,2.5499945161530393,1.1703908921412714e-08,0.5862517516631283,320.26099999999997,0.04277
3600.0,316.1989841852083,2.540899167869499,313.8803025038476,2.5499940815333013,1.2260288268927631e-08,0.5862352209337811,320.635,0.04272
3660.0,316.3799084045969,2.5406473427288905,314.09053208462376,2.5499936182528136,1.2415706759766503e-08,0.5862181789474078,320.64799999999997,0.04312
3720.0,316.55693640247426,2.5403963552412963,314.2970506714751,2.549993124845935,1.2718575537348513e-08,0.5862008326346329,320.796,0.04333
3780.0,316.7406398630394,2.5401489094039924,314.5006961646065,2.549992599781469,1.2924620675587678e-08,0.5861831340438426,320.99,0.04369
3840.0,316.9109700233645,2.539883850259722,314.70179308044646,2.549992041445732,1.3353050435353036e-08,0.5861649903652104,321.02299999999997,0.04373
3900.0,317.0714860175897,2.5396145539358175,314.9005171672279,2.5499914481492576,1.366268057052326e-08,0.5861463411568636,321.07599999999996,0.04389
3960.0,317.2301533687356,2.5393548116439355,315.0969989695408,2.549990818116826,1.3851504039033463e-08,0.5861273485719853,321.166,0.0442
4020.0,317.3736836902411,2.53908298137142,315.2909375190829,2.5499901494859127,1.4232007815739044e-08,0.5861079578372597,321.12699999999995,0.04422
4080.0,317.5026717134145,2.5388106711214524,315.4818973598943,2.549989440301316,1.4486255895615124e-08,0.5860881314965611,321.07599999999996,0.04435
4140.0,317.65595085885093,2.538549456549319,315.6694298171406,2.5499886885383294,1.4655741908156361e-08,0.5860680265485383,321.349,0.04468
4200.0,317.79642342756944,2.5382828510591864,315.8528470723556,2.549987892056893,1.4932836365107123e-08,0.5860475940367527,321.316,0.04483
4260.0,317.9416071944965,2.5380062410242994,316.031872885115,2.5499870486236005,1.5284396175557396e-08,0.5860267414673103,321.481,0.04491
4320.0,318.10726232715797,2.5377271599147635,316.2069579403918,2.549986155872455,1.5580276785979828e-08,0.5860054436161765,321.765,0.04514
4380.0,318.23098295188703,2.5374495771016576,316.37846376249877,2.5499852112820593,1.580754528964348e-08,0.5859837589412478,321.53,0.0453
4440.0,318.34122183716323,2.5371761672950175,316.5470921402078,2.5499842121531247,1.602345988947169e-08,0.585961788389572,321.50699999999995,0.04543
4500.0,318.4688485663632,2.5369029555751643,316.71326303369364,2.5499831555817325,1.6255129341417852e-08,0.5859395146728417,321.676,0.04561
4560.0,318.5966668611193,2.536635642241344,316.8761230178213,2.5499820384803997,1.6409019134190848e-08,0.5859169655704842,321.74,0.04589
4620.0,318.73874091344334,2.53634775930157,317.03500108900346,2.5499808575992398,1.6866045650063996e-08,0.5858940038430317,321.97499999999997,0.04585
4680.0,318.86832400807276,2.5360774633128162,317.19013097948937,2.549979609487502,1.6902180238785724e-08,0.5858706875460777,321.977,0.04629
4740.0,319.00170854864416,2.5358024955862035,317.34217659702216,2.549978290443774,1.7210310478111783e-08,0.585847144845542,322.138,0.04641
4800.0,319.1236245618841,2.5355056173699513,317.4918600239477,2.549976896482629,1.764361549749838e-08,0.5858230800865623,322.12899999999996,0.04633
4860.0,319.22652423843823,2.53520841759559,317.63948228142476,2.549975423324972,1.7907436036549005e-08,0.5857985346897585,322.04999999999995,0.04639
4920.0,319.3504892437167,2.5349190107061563,317.7851142350858,2.5499738663971234,1.8122555286671948e-08,0.5857736758023206,322.294,0.0466
4980.0,319.4377418831515,2.534643661331195,317.92831164275816,2.5499722208391136,1.817135296999534e-08,0.5857486036765759,322.02,0.04687
5040.0,319.51616996159134,2.5343665863650537,318.06865609246245,2.549970481520627,1.8396127862642076e-08,0.5857233654455143,321.99,0.04689
5100.0,319.60567709306815,2.5340924507028015,318.2059297312784,2.549968643018985,1.853026339160988e-08,0.5856978804203994,322.063,0.04707
5160.0,319.72996588777977,2.5338008409444353,318.33919554120234,2.549966699642308,1.8939427916680144e-08,0.5856720305973506,322.411,0.04705
5220.0,319.83256400527574,2.5335086546738506,318.46789582866967,2.549964645461586,1.914063353342658e-08,0.5856457313045709,322.31899999999996,0.0472
5280.0,319.9106469879075,2.5332118413057625,318.59273184423307,2.549962474243187,1.944012259169368e-08,0.585619095350126,322.20599999999996,0.04713
5340.0,320.0083487778117,2.5329306833737935,318.7149463754574,2.5499601793466597,1.950410561108667e-08,0.585592224255658,322.407,0.04744
5400.0,320.08692831513196,2.5326325644954046,318.83462156721714,2.5499577537351223,1.9879187250999462e-08,0.585565027408135,322.26599999999996,0.04728
5460.0,320.1912666696418,2.5323480668625287,318.9513940821154,2.5499551900622803,1.9960923154587018e-08,0.5855375433803751,322.565,0.0476
5520.0,320.2791848981521,2.532067399222446,319.06528590674895,2.5499524806639826,2.0106131179849924e-08,0.5855098734711723,322.471,0.04777
5580.0,320.35666239337326,2.5317623535305103,319.17644885015505,2.54994961754288,2.0562613790571424e-08,0.5854818022258731,322.467,0.04751
5640.0,320.43025826536126,2.531476277202329,319.28541732927556,2.5499465923251634,2.0551586944944898e-08,0.5854534186675188,322.45399999999995,0.04782
5700.0,320.52093465769525,2.5311732466372003,319.3921423164368,2.549943396268046,2.0984353249113185e-08,0.5854247565838464,322.642,0.04765
5760.0,320.5938456631519,2.530890442821094,319.4962739617776,2.549940020331279,2.0924125160521084e-08,0.5853958163035713,322.534,0.04802
5820.0,320.64839929907873,2.530593908301811,319.59781930232367,2.549936455183025,2.128277755260869e-08,0.5853666781796348,322.42199999999997,0.04779
5880.0,320.70829198684896,2.5303277349588837,319.6970535145364,2.549932691151682,2.1094377337910246e-08,0.5853374309155782,322.46,0.04827
5940.0,320.8154168170012,2.530024566881587,319.7935931328107,2.5499287182652,2.1710249860525203e-08,0.5853079053533796,322.899,0.04795
6000.0,320.9105282196337,2.5297386464197817,319.8868912951475,2.549924526356227,2.1658491561448638e-08,0.5852779568386766,322.893,0.04841
6060.0,320.98044557414863,2.5294519341209254,319.9775687203348,2.549920105008866,2.1897243551396117e-08,0.585247884692756,322.80999999999995,0.0484
6120.0,321.02446028316086,2.529160988271544,320.0671960286675,2.5499154433235542,2.2070584078517528e-08,0.5852175254771037,322.613,0.04836
6180.0,321.1097866788226,2.528874086136957,320.1562360113535,2.549910529903258,2.2241102932863464e-08,0.5851869611388398,322.97999999999996,0.04851
6240.0,321.18311257401507,2.5285833535235813,320.2438287955832,2.5499053530885587,2.2430095674999805e-08,0.5851561128481608,322.90299999999996,0.04858
6300.0,321.24398766312294,2.5282994850071674,320.329320525646,2.5498999011409436,2.2529787041452875e-08,0.5851250764765542,322.88899999999995,0.04871
6360.0,321.29018286526036,2.527995138600539,320.4132066847402,2.5498941620860323,2.2913355748571146e-08,0.5850937022030795,322.772,0.04842
6420.0,321.3287808173957,2.527710004712535,320.49558595364766,2.5498881236309416,2.286383536630411e-08,0.5850621011881013,322.7,0.04864
6480.0,321.36270704979114,2.527416909531138,320.57595139423626,2.5498817733190147,2.3126059203393638e-08,0.585030355273462,322.62699999999995,0.04845
6540.0,321.44388419801516,2.5271355797785864,320.65351174842345,2.5498750986834247,2.3168040893608565e-08,0.5849984234583049,323.041,0.04875
6600.0,321.495996117015,2.5268378295946157,320.72766139364126,2.549868087329355,2.3477081287302258e-08,0.584966204455768,322.83299999999997,0.04858
6660.0,321.5267357006767,2.526561553061179,320.79879605751825,2.549860726841787,2.3384994679733827e-08,0.5849338540446813,322.719,0.04882
6720.0,321.56830324752826,2.5262882591027775,320.86806615035766,2.54985300446613,2.349349604203472e-08,0.5849015015909274,322.78299999999996,0.04886
6780.0,321.6267166328454,2.5260052469088956,320.93539335934514,2.549844907181299,2.3702684497297403e-08,0.5848689300419817,322.931,0.04885
6840.0,321.6596904448019,2.525726739310028,321.0002414705205,2.549836422032966,2.3754238570477896e-08,0.5848361578223163,322.74199999999996,0.04892
6900.0,321.7275885316292,2.525454057530127,321.06281118744437,2.549827536106402,2.3864874510345588e-08,0.5848033099734222,323.091,0.04908
6960.0,321.78706331014945,2.525174764002868,321.1234957159024,2.5498182363345863,2.402937214941286e-08,0.5847702386975882,323.05199999999996,0.04913
7020.0,321.8347124667878,2.5248857163458407,321.18257456453927,2.549808509548369,2.4280300850937448e-08,0.5847368906868686,323.042,0.04902
7080.0,321.86506374285256,2.5246057692410258,321.24090723671225,2.549798342323255,2.4308314780839323e-08,0.584703343753358,322.909,0.04911
7140.0,321.9072101570866,2.5243396381199634,321.29877563848197,2.5497877209373687,2.430215804691885e-08,0.5846697979120838,323.015,0.0493
7200.0,321.9480853453588,2.5240440565892452,321.3557154836677,2.5497766316586166,2.4729527250782767e-08,0.5846359505320454,323.00199999999995,0.04894
7260.0,321.98974435172147,2.523750450320051,321.4111419011088,2.549765061018328,2.4848748760411075e-08,0.5846017294534342,323.043,0.04897
7320.0,321.99983170525684,2.523468832270197,321.46500037369657,2.549752995729055,2.4866589714879656e-08,0.5845673965024468,322.769,0.04898
7380.0,322.03132003674625,2.5232116592809497,321.51737270874617,2.54974042255474,2.4727976417777042e-08,0.5845331785912411,322.942,0.04929
7440.0,322.04738808461633,2.5229462592067966,321.5679325362155,2.549727328384824,2.484909508104735e-08,0.5844989438948592,322.762,0.0492
7500.0,322.08798224308913,2.5226898442382986,321.61606761997774,2.5497137005371835,2.4824533210019254e-08,0.5844646725514316,322.995,0.04941
7560.0,322.11997314744656,2.522426088553515,321.66172692353814,2.5496995266971556,2.495697070493031e-08,0.5844303002030383,322.91999999999996,0.04938
7620.0,322.13755401927926,2.5221538120579066,321.705110572066,2.549684794751781,2.5124807539370735e-08,0.5843957277176545,322.83299999999997,0.04924
7680.0,322.1553452112824,2.5219052101940065,321.7468714727036,2.549669492540365,2.4942981583434254e-08,0.5843611690592665,322.81899999999996,0.04954
7740.0,322.2016962220267,2.5216474748741957,321.7871399496753,2.54965360785477,2.514036663826231e-08,0.5843266116745099,323.066,0.0495
7800.0,322.22200954287064,2.521370492930168,321.82564377771195,2.5496371287665127,2.5380845432911562e-08,0.5842917207194113,322.864,0.04928
7860.0,322.27891177534593,2.521096213867411,321.86264575801647,2.5496200436348446,2.553072220348292e-08,0.584256602705168,323.245,0.04935
7920.0,322.31331401335,2.520820144950563,321.898764150336,2.5496023406898156,2.565562890445398e-08,0.584221251211216,323.07899999999995,0.04934
7980.0,322.32703585514287,2.520548087037503,321.93441106244165,2.5495840080389707,2.5737548293636157e-08,0.5841857724058517,322.967,0.04929
8040.0,322.3574365772044,2.5202779493273795,321.97027021157794,2.5495650335013043,2.5835884220640237e-08,0.5841501826762168,323.09299999999996,0.0493
8100.0,322.3580048998497,2.5200409560318118,322.00600481482695,2.5495454048454618,2.5500289119132063e-08,0.5841147288796833,322.81399999999996,0.04971
8160.0,322.4107615187403,2.5197798727481278,322.04095572030934,2.549525110461014,2.5877818901863518e-08,0.5840792965111229,323.28499999999997,0.04948
8220.0,322.4362219511249,2.5195092754921795,322.0746968430946,2.549504139346922,2.596978014282968e-08,0.5840434829545667,323.05199999999996,0.04947
8280.0,322.46943502122417,2.5192559327962893,322.1071669505449,2.54948248106449,2.593592167536463e-08,0.5840076664626394,323.20599999999996,0.04966
8340.0,322.4654621373166,2.5190017488277787,322.13920796187483,2.549460125022608,2.5966176416671153e-08,0.5839718171797471,322.85999999999996,0.04959
8400.0,322.4855919128547,2.5187627691675747,322.1709819283793,2.5494370603745935,2.5869054507248134e-08,0.5839360569472406,323.065,0.0498
8460.0,322.5109524278903,2.5185126830677884,322.20206348319505,2.5494132765884068,2.6012542933727093e-08,0.5839002408639009,323.07,0.04973
8520.0,322.5560739222242,2.518246013587138,322.23166748666705,2.549388764059207,2.627995875138936e-08,0.5838641566121658,323.29699999999997,0.0496
8580.0,322.5756778177303,2.5179782739402174,322.2599604587507,2.5493635138426005,2.637551665398518e-08,0.5838277946305173,323.11699999999996,0.04956
8640.0,322.58549191791514,2.5177400178412537,322.2876905938955,2.5493375168184107,2.614919130124728e-08,0.5837915379499772,323.07099999999997,0.04988
8700.0,322.58855025022535,2.5174962227374724,322.3154605236753,2.5493107633661074,2.6248889791359195e-08,0.5837553666757713,322.971,0.04976
8760.0,322.59855400048144,2.5172589048887586,322.3428641905188,2.5492832439516406,2.617635154439763e-08,0.5837191846227712,323.006,0.04989
8820.0,322.6216260500914,2.5169916051393653,322.3691537434175,2.5492549499997725,2.6576538286411504e-08,0.5836827765567896,323.10299999999995,0.04949
8880.0,322.6383516430554,2.51675059053876,322.39384607228976,2.549225874002348,2.6336087822661013e-08,0.5836462479540381,323.065,0.04986
8940.0,322.6306107796744,2.516512330961505,322.41712100083583,2.5491960090360717,2.6370276447496925e-08,0.583609855913918,322.85799999999995,0.04977
9000.0,322.6754487212217,2.5162675723026684,322.439435921863,2.5491653481056575,2.6505112599832365e-08,0.5835733885214565,323.313,0.04981
9060.0,322.72093710050837,2.5160275281916933,322.46067782804516,2.549133884317021,2.6485485136840612e-08,0.5835368003805386,323.34799999999996,0.05004
9120.0,322.71229888152106,2.5157967645775967,322.48096234145237,2.5491016113433664,2.6402127889028098e-08,0.5835002692922938,322.96999999999997,0.05009
9180.0,322.728172221701,2.5155434568974204,322.5016061880578,2.549068522163514,2.672158457442103e-08,0.5834636204541847,323.17699999999996,0.04976
9240.0,322.7255376182623,2.51530729428024,322.5228289074832,2.54903460870936,2.652657582385076e-08,0.5834268482113947,322.95399999999995,0.04998
9300.0,322.75326559004117,2.5150843949760295,322.5436214367219,2.548999863858523,2.6484312496307343e-08,0.5833902777481315,323.236,0.05016
9360.0,322.7600536874027,2.514838477021054,322.5634860940077,2.5489642818240257,2.6708744155600782e-08,0.583353542578205,323.041,0.0499
9420.0,322.78344059327895,2.514597572540394,322.58231298769687,2.548927857630588,2.672865487816428e-08,0.5833166707723366,323.22999999999996,0.04998
9480.0,322.8104320808145,2.514353994577669,322.60051231831204,2.548890586349319,2.683213394133693e-08,0.5832796962837996,323.263,0.04997
9540.0,322.8333721525303,2.514104882454628,322.6182428403187,2.548852462976269,2.69681760538065e-08,0.583242559013404,323.284,0.0499
9600.0,322.8176093353718,2.513885522144226,322.6359810108761,2.5488134823493964,2.6650677176702403e-08,0.5832055281415742,322.95399999999995,0.05021
9660.0,322.8497273052926,2.5136576427600783,322.65406767164166,2.5487736388185027,2.6826889957836123e-08,0.5831686455937155,323.35799999999995,0.05014
9720.0,322.84617194803377,2.513403435223153,322.67202121198716,2.5487329269732424,2.7066242945709477e-08,0.5831314172965422,323.015,0.04981
9780.0,322.8289793866698,2.513192422953419,322.68922144659575,2.548691342815439,2.6642601403178155e-08,0.5830943471428065,322.919,0.05025
9840.0,322.84944701474456,2.5129744360057744,322.7058327009702,2.5486488828553164,2.6765279532696607e-08,0.5830574998390714,323.17699999999996,0.05019
9900.0,322.85984632771755,2.5127280592785235,322.7211579015052,2.548605544313078,2.7036729776469275e-08,0.5830203510466474,323.085,0.04989
9960.0,322.8901099996529,2.512500146598229,322.734887917965,2.548561325955484,2.6923892336794003e-08,0.5829831177230936,323.315,0.05017
10020.0,322.91540997767095,2.5122455922981155,322.7477235533427,2.5485162264851935,2.730859127617342e-08,0.5829456762973542,323.304,0.0498
10080.0,322.90748790643505,2.5120282092332484,322.7603830101323,2.5484702436677784,2.6909618889550866e-08,0.5829082364200092,323.05899999999997,0.05025
10140.0,322.9360674739623,2.5117989469819335,322.77362675519373,2.548423374115159,2.715177133212857e-08,0.5828709436155615,323.376,0.05008
10200.0,322.9290607190211,2.5115668196662595,322.7873213393955,2.5483756138865936,2.7114702328179583e-08,0.58283345880136,323.04499999999996,0.05008
10260.0,322.9324003891347,2.5113231769952007,322.800959309675,2.548326960095833,2.7346303635191393e-08,0.5827958807269343,323.15799999999996,0.0498
10320.0,322.9276299175381,2.5111103461039823,322.81447949727675,2.548277410452646,2.7000856711469773e-08,0.5827583574121165,323.02799999999996,0.0502
10380.0,322.96021213845563,2.510864462097244,322.8272897792026,2.5482269635773744,2.7474113040084125e-08,0.582720777579718,323.368,0.04976
10440.0,322.94837033847955,2.510627790256806,322.839082893525,2.548175619374186,2.7329849254442373e-08,0.5826829178055648,322.98199999999997,0.04987
10500.0,322.92836884345184,2.5104048132789334,322.8501316347456,2.548123378202824,2.726334088615948e-08,0.5826452260110597,322.92199999999997,0.04982
10560.0,322.9400484685468,2.5101992103024644,322.86088257643564,2.548070239671339,2.7072651150202303e-08,0.5826077166747485,323.118,0.05014
10620.0,322.98164830156566,2.5099625978193627,322.8705411411822,2.5480162040656418,2.7459583035126127e-08,0.5825700864602908,323.39599999999996,0.04985
10680.0,323.0074696922531,2.5097434271333157,322.8787534118526,2.5479612736233808,2.7263062144906675e-08,0.5825323010725377,323.346,0.05021
10740.0,323.01649203011135,2.5095191444769647,322.88665357965544,2.5479054500625242,2.7394367652487503e-08,0.5824945686331893,323.274,0.05008
10800.0,323.03223149772793,2.5092712958352656,322.8956390916533,2.5478487321957606,2.769647226199608e-08,0.58245654736343,323.34499999999997,0.04977
10860.0,323.0476198573627,2.5090251687881215,322.90591376100963,2.5477911170159078,2.7764421031439178e-08,0.5824182622267229,323.347,0.04975
10920.0,323.0402412986001,2.5087923477361764,322.9170410506912,2.5477326020301736,2.7703601992596055e-08,0.5823799641884279,323.159,0.04978
10980.0,323.02471920143387,2.5085864818580346,322.92875621484114,2.547673185631706,2.7421716902009728e-08,0.5823419127408804,323.058,0.05005
11040.0,323.04098163652765,2.5083820988300376,322.94055112236515,2.5476128670733997,2.7401047235334784e-08,0.5823040868015495,323.286,0.05015
11100.0,323.0513993083198,2.508150593108147,322.95144737312404,2.547551647646604,2.7657724439982367e-08,0.5822660730110376,323.231,0.04987
11160.0,323.04193420416,2.507944031707277,322.96110112421405,2.5474895307892513,2.7374259444578114e-08,0.5822280769200348,323.087,0.05017
11220.0,323.02080075703924,2.50773858211429,322.97009712082837,2.5474265197532433,2.7318877203953856e-08,0.582190254443412,322.947,0.04978
11280.0,323.04192730669297,2.5075229846985714,322.97852592386386,2.54736261697942,2.7381346494346014e-08,0.5821523692358344,323.27299999999997,0.05015
11340.0,323.0363581262427,2.507321843757431,322.98575348223386,2.547297825983426,2.7283246862383774e-08,0.5821146011276235,323.03099999999995,0.05021
11400.0,323.06352030128755,2.5071086381611476,322.99168105528713,2.547232151866198,2.7461588719131196e-08,0.5820768232110919,323.368,0.05014
11460.0,323.0518542823482,2.506896798086067,322.99700299028797,2.5471655989587205,2.7317890600089506e-08,0.5820389102553614,323.02,0.0501
11520.0,323.0316810345863,2.506720159486588,323.0021622590602,2.54709817039773,2.7032746654346812e-08,0.5820013933928887,322.96099999999996,0.05017
11580.0,323.0590854504199,2.506471651609103,323.0074955256938,2.5470298682184804,2.7722860000935195e-08,0.5819634725034856,323.316,0.04977
11640.0,323.04688900956455,2.506255420931633,323.0122351601107,2.546960695230198,2.733706175872917e-08,0.5819252982950215,322.977,0.04985
11700.0,323.0333576505809,2.5060563187767944,323.0162184232596,2.5468906561980607,2.7413132275310852e-08,0.5818875062993215,322.99,0.04981
11760.0,323.05012353854033,2.5058392718364155,323.0199943136258,2.546819755069955,2.7486214464198133e-08,0.581849534304087,323.2,0.05
11820.0,323.07890815540475,2.5056318874043546,323.02313580468774,2.5467479957958066,2.74959444276353e-08,0.5818115840636056,323.337,0.05012
11880.0,323.06252858249496,2.5054342577772584,323.0256484108402,2.546675383533706,2.721885332227555e-08,0.5817736611199966,322.998,0.05007
11940.0,323.053265686494,2.505240212962332,323.02850473811935,2.5466019220212734,2.733611728722449e-08,0.5817359994880453,323.05499999999995,0.05018
12000.0,323.0763470139336,2.5050110339305265,323.0320355286189,2.5465276127015883,2.7700815137627996e-08,0.5816980226888935,323.289,0.04983
12060.0,323.1053436469806,2.5047983229404807,323.03538567341394,2.5464524581476127,2.7574802637498328e-08,0.5816598663617868,323.38599999999997,0.05012
